strategy_id,category,total_return,cagr,max_drawdown,sharpe,win_rate,alpha_rate,quarters,filter,rank,top
"pl10_ev15_pl_ratio_t5","3.val_val",1287.20,21.07,38.12,0.903,67.3,61.8,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl10_ev15_ev_ebit_t5","3.val_val",1427.33,21.92,29.95,1.048,69.1,58.2,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"pl10_ev15_pl_ratio_t10","3.val_val",1827.42,24.00,34.46,1.068,67.3,65.5,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl10_ev15_ev_ebit_t10","3.val_val",2009.24,24.82,35.85,1.188,74.5,63.6,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"pl10_ev15_pl_ratio_t15","3.val_val",1951.00,24.57,37.87,1.074,70.9,74.5,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl10_ev15_ev_ebit_t15","3.val_val",2173.33,25.50,38.47,1.131,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"pl10_ev15_pl_ratio_t20","3.val_val",1860.46,24.16,38.15,1.053,69.1,67.3,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl10_ev15_ev_ebit_t20","3.val_val",1267.15,20.95,37.43,0.977,70.9,63.6,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"pl10_ev15_pl_ratio_t30","3.val_val",1563.28,22.68,37.92,1.024,69.1,69.1,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl10_ev15_ev_ebit_t30","3.val_val",1044.16,19.39,38.84,0.940,69.1,65.5,55,"pl_ratio > 0 AND pl_ratio < 10 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"pl15_ev2_pl_ratio_t5","3.val_val",4153.87,31.35,26.18,1.231,65.5,58.2,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl15_ev2_ev_ebit_t5","3.val_val",4339.93,31.76,25.84,1.310,67.3,60.0,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"pl15_ev2_pl_ratio_t10","3.val_val",3715.12,30.32,25.64,1.430,74.5,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl15_ev2_ev_ebit_t10","3.val_val",4167.74,31.38,25.64,1.500,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"pl15_ev2_pl_ratio_t15","3.val_val",3737.09,30.37,24.84,1.467,80.0,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl15_ev2_ev_ebit_t15","3.val_val",3566.79,29.94,24.84,1.468,80.0,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"pl15_ev2_pl_ratio_t20","3.val_val",3951.90,30.89,22.53,1.499,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl15_ev2_ev_ebit_t20","3.val_val",4014.83,31.04,22.53,1.525,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"pl15_ev2_pl_ratio_t30","3.val_val",2973.28,28.28,22.53,1.432,78.2,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl15_ev2_ev_ebit_t30","3.val_val",3198.00,28.94,22.53,1.473,78.2,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 2 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"pl15_ev3_pl_ratio_t5","3.val_val",1673.86,23.26,23.66,1.044,65.5,60.0,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl15_ev3_ev_ebit_t5","3.val_val",1305.07,21.19,22.30,1.002,63.6,58.2,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"pl15_ev3_pl_ratio_t10","3.val_val",3604.64,30.04,25.64,1.418,74.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl15_ev3_ev_ebit_t10","3.val_val",3623.37,30.09,25.64,1.421,74.5,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"pl15_ev3_pl_ratio_t15","3.val_val",3012.04,28.40,24.84,1.376,81.8,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl15_ev3_ev_ebit_t15","3.val_val",2740.87,27.55,24.84,1.345,78.2,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"pl15_ev3_pl_ratio_t20","3.val_val",2831.52,27.84,27.03,1.358,78.2,69.1,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl15_ev3_ev_ebit_t20","3.val_val",3420.83,29.56,27.03,1.458,78.2,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"pl15_ev3_pl_ratio_t30","3.val_val",2378.22,26.29,26.63,1.269,70.9,69.1,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl15_ev3_ev_ebit_t30","3.val_val",2370.23,26.26,26.63,1.296,70.9,69.1,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 3 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"pl15_ev5_pl_ratio_t5","3.val_val",918.26,18.38,34.95,0.875,69.1,58.2,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl15_ev5_ev_ebit_t5","3.val_val",1335.83,21.38,29.95,1.030,69.1,58.2,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"pl15_ev5_pl_ratio_t10","3.val_val",2464.68,26.61,29.55,1.265,78.2,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl15_ev5_ev_ebit_t10","3.val_val",1986.59,24.72,29.55,1.248,76.4,58.2,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"pl15_ev5_pl_ratio_t15","3.val_val",1792.18,23.84,34.93,1.110,74.5,61.8,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl15_ev5_ev_ebit_t15","3.val_val",1998.79,24.78,35.94,1.159,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"pl15_ev5_pl_ratio_t20","3.val_val",2466.90,26.62,24.64,1.337,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl15_ev5_ev_ebit_t20","3.val_val",2466.07,26.61,27.03,1.301,78.2,70.9,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"pl15_ev5_pl_ratio_t30","3.val_val",2058.03,25.03,26.63,1.227,69.1,70.9,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl15_ev5_ev_ebit_t30","3.val_val",1982.74,24.71,26.63,1.218,70.9,70.9,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 5 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"pl15_ev8_pl_ratio_t5","3.val_val",1318.02,21.27,36.31,0.926,70.9,61.8,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl15_ev8_ev_ebit_t5","3.val_val",1383.66,21.67,29.95,1.040,69.1,58.2,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"pl15_ev8_pl_ratio_t10","3.val_val",1541.96,22.57,37.46,1.066,74.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl15_ev8_ev_ebit_t10","3.val_val",1882.11,24.26,35.85,1.180,74.5,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"pl15_ev8_pl_ratio_t15","3.val_val",1740.34,23.59,38.47,1.107,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl15_ev8_ev_ebit_t15","3.val_val",2286.43,25.95,38.47,1.172,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"pl15_ev8_pl_ratio_t20","3.val_val",1644.00,23.11,34.27,1.095,70.9,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl15_ev8_ev_ebit_t20","3.val_val",1584.17,22.79,34.27,1.074,72.7,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"pl15_ev8_pl_ratio_t30","3.val_val",1565.90,22.70,27.38,1.108,70.9,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl15_ev8_ev_ebit_t30","3.val_val",1553.79,22.63,26.63,1.111,70.9,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 8 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"pl15_ev10_pl_ratio_t5","3.val_val",1510.33,22.39,37.59,0.993,67.3,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl15_ev10_ev_ebit_t5","3.val_val",1383.66,21.67,29.95,1.040,69.1,58.2,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"pl15_ev10_pl_ratio_t10","3.val_val",1895.53,24.32,34.46,1.136,74.5,70.9,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl15_ev10_ev_ebit_t10","3.val_val",1882.11,24.26,35.85,1.180,74.5,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"pl15_ev10_pl_ratio_t15","3.val_val",2036.93,24.94,38.47,1.121,70.9,72.7,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl15_ev10_ev_ebit_t15","3.val_val",2270.39,25.88,38.47,1.161,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"pl15_ev10_pl_ratio_t20","3.val_val",1994.08,24.75,36.03,1.118,72.7,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl15_ev10_ev_ebit_t20","3.val_val",1453.91,22.08,36.20,1.033,72.7,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"pl15_ev10_pl_ratio_t30","3.val_val",1454.98,22.08,36.84,1.018,67.3,70.9,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl15_ev10_ev_ebit_t30","3.val_val",1141.66,20.10,35.32,0.967,70.9,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 10 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"pl15_ev15_pl_ratio_t5","3.val_val",1287.20,21.07,38.12,0.903,67.3,61.8,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl15_ev15_ev_ebit_t5","3.val_val",1383.66,21.67,29.95,1.040,69.1,58.2,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",5
"pl15_ev15_pl_ratio_t10","3.val_val",1827.42,24.00,34.46,1.068,67.3,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl15_ev15_ev_ebit_t10","3.val_val",1882.11,24.26,35.85,1.180,74.5,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",10
"pl15_ev15_pl_ratio_t15","3.val_val",1949.51,24.56,37.87,1.074,70.9,74.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl15_ev15_ev_ebit_t15","3.val_val",2204.58,25.63,38.47,1.148,76.4,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",15
"pl15_ev15_pl_ratio_t20","3.val_val",1842.10,24.07,36.03,1.054,69.1,69.1,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl15_ev15_ev_ebit_t20","3.val_val",1333.57,21.36,36.03,0.994,70.9,65.5,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",20
"pl15_ev15_pl_ratio_t30","3.val_val",1545.57,22.59,40.02,1.009,67.3,67.3,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl15_ev15_ev_ebit_t30","3.val_val",1036.01,19.33,38.87,0.923,69.1,63.6,55,"pl_ratio > 0 AND pl_ratio < 15 AND ev_ebit > 0 AND ev_ebit < 15 AND avg_daily_liquidity > 1e6","ev_ebit ASC",30
"pl2_pvp0.5_pl_ratio_t5","3.val_val",1292.46,21.11,37.59,0.922,67.3,61.8,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl2_pvp0.5_pvp_ratio_t5","3.val_val",1147.22,20.14,37.59,0.861,60.0,61.8,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pl2_pvp0.5_pl_ratio_t10","3.val_val",1716.17,23.47,34.91,1.036,67.3,69.1,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl2_pvp0.5_pvp_ratio_t10","3.val_val",1438.25,21.99,34.91,0.974,65.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pl2_pvp0.5_pl_ratio_t15","3.val_val",4365.84,31.82,30.11,1.333,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl2_pvp0.5_pvp_ratio_t15","3.val_val",4505.63,32.11,27.81,1.359,70.9,69.1,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pl2_pvp0.5_pl_ratio_t20","3.val_val",3702.20,30.28,33.28,1.256,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl2_pvp0.5_pvp_ratio_t20","3.val_val",3378.60,29.44,33.28,1.214,69.1,70.9,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pl2_pvp0.5_pl_ratio_t30","3.val_val",2900.32,28.06,33.34,1.217,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl2_pvp0.5_pvp_ratio_t30","3.val_val",2986.11,28.32,33.34,1.210,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 0.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pl2_pvp1_pl_ratio_t5","3.val_val",1386.45,21.68,37.59,0.948,67.3,61.8,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl2_pvp1_pvp_ratio_t5","3.val_val",1231.40,20.71,37.59,0.884,60.0,61.8,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pl2_pvp1_pl_ratio_t10","3.val_val",1661.26,23.19,34.91,1.038,65.5,69.1,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl2_pvp1_pvp_ratio_t10","3.val_val",1319.67,21.28,34.91,0.950,65.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pl2_pvp1_pl_ratio_t15","3.val_val",3963.35,30.92,30.11,1.321,67.3,74.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl2_pvp1_pvp_ratio_t15","3.val_val",3958.97,30.91,27.81,1.311,67.3,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pl2_pvp1_pl_ratio_t20","3.val_val",3497.49,29.76,34.61,1.260,69.1,74.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl2_pvp1_pvp_ratio_t20","3.val_val",3568.08,29.94,33.28,1.251,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pl2_pvp1_pl_ratio_t30","3.val_val",2781.31,27.68,33.34,1.212,70.9,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl2_pvp1_pvp_ratio_t30","3.val_val",2938.44,28.18,33.34,1.227,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pl2_pvp1.5_pl_ratio_t5","3.val_val",1386.45,21.68,37.59,0.948,67.3,61.8,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl2_pvp1.5_pvp_ratio_t5","3.val_val",1231.40,20.71,37.59,0.884,60.0,61.8,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pl2_pvp1.5_pl_ratio_t10","3.val_val",1648.29,23.13,34.91,1.037,65.5,69.1,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl2_pvp1.5_pvp_ratio_t10","3.val_val",1319.67,21.28,34.91,0.950,65.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pl2_pvp1.5_pl_ratio_t15","3.val_val",3763.67,30.44,30.11,1.319,69.1,76.4,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl2_pvp1.5_pvp_ratio_t15","3.val_val",4055.21,31.13,27.81,1.331,67.3,74.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
"pl2_pvp1.5_pl_ratio_t20","3.val_val",3263.38,29.13,34.61,1.237,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",20
"pl2_pvp1.5_pvp_ratio_t20","3.val_val",3458.64,29.66,33.28,1.241,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",20
"pl2_pvp1.5_pl_ratio_t30","3.val_val",2803.73,27.76,33.34,1.207,70.9,70.9,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pl_ratio ASC",30
"pl2_pvp1.5_pvp_ratio_t30","3.val_val",2794.35,27.73,33.34,1.219,69.1,72.7,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 1.5 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",30
"pl2_pvp2_pl_ratio_t5","3.val_val",1386.45,21.68,37.59,0.948,67.3,61.8,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",5
"pl2_pvp2_pvp_ratio_t5","3.val_val",1231.40,20.71,37.59,0.884,60.0,61.8,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",5
"pl2_pvp2_pl_ratio_t10","3.val_val",1622.14,22.99,34.91,1.031,65.5,69.1,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",10
"pl2_pvp2_pvp_ratio_t10","3.val_val",1298.44,21.15,34.91,0.944,65.5,65.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",10
"pl2_pvp2_pl_ratio_t15","3.val_val",3693.64,30.26,30.11,1.304,69.1,76.4,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pl_ratio ASC",15
"pl2_pvp2_pvp_ratio_t15","3.val_val",4130.63,31.30,27.81,1.336,67.3,74.5,55,"pl_ratio > 0 AND pl_ratio < 2 AND pvp_ratio > 0 AND pvp_ratio < 2 AND avg_daily_liquidity > 1e6","pvp_ratio ASC",15
